StockID,QuantitySum,SalesSum,ChargeBack,ChargeRatio,SalesperMin,QuantityperMin,Customer
21418,39,99.45,0,0,0.069789474,0.027368421,8
21420,20,65,0,0,0.046628407,0.014347202,10
21421,298,345.14,0,0,0.927795699,0.801075269,11
21422,1558,1216.66,2,0.001282051,2.503415638,3.205761317,33
21424,222,597.3,5,0.022026432,3.576646707,1.329341317,21
21425,61,170.35,0,0,3.214150943,1.150943396,11
21426,209,402.9,4,0.018779343,0.370653174,0.192272309,16
21427,68,142.8,3,0.042253521,0.112440945,0.053543307,22
21428,1074,4157.3,10,0.009225092,23.756,6.137142857,114
21429,1508,2729.1,17,0.011147541,29.34516129,16.21505376,143
21430,2642,9201.54,40,0.014914243,6.434643357,1.847552448,185
62094B,13,33.15,0,0,0.027061224,0.010612245,2
62086A,86,167.7,0,0,0.582291667,0.298611111,13
21439,895,1118.75,408,0.313123561,0.785639045,0.628511236,48
85169A,501,495.47,0,0,5.829058824,5.894117647,43
21441,236,196.7,0,0,0.993434343,1.191919192,27
79160,430,765.24,8,0.01826484,2.406415094,1.352201258,28
21442,249,205.41,0,0,1.351381579,1.638157895,26
21445,210,262.5,4,0.018691589,2.678571429,2.142857143,17
21446,386,482.5,0,0,2.651098901,2.120879121,45
21447,748,935,1,0.001335113,3.928571429,3.142857143,56
21448,327,539.55,0,0,31.73823529,19.23529412,46
84877A,12,15,0,0,0.026978417,0.021582734,1
85230G,960,236.16,48,0.047619048,0.170144092,0.691642651,19
21452,698,2003.9,25,0.034578147,1.541461538,0.536923077,106
21454,312,265.2,0,0,2.6,3.058823529,40
21455,252,214.2,13,0.049056604,0.161052632,0.189473684,31
21456,148,185,1,0.006711409,0.133863965,0.107091172,16
21457,115,143.75,0,0,1.382211538,1.105769231,15
21458,158,197.5,0,0,0.138111888,0.11048951,18
21459,67,130.65,8,0.106666667,3.438157895,1.763157895,17
21460,26,50.7,0,0,0.437068966,0.224137931,9
90190C,5,14.75,0,0,0.010250174,0.003474635,4
21462,101,681.75,0,0,4.287735849,0.635220126,46
21463,579,3067.55,42,0.06763285,2.250586941,0.424798239,75
21464,232,983,9,0.037344398,0.721203228,0.170212766,55
21465,187,704.96,0,0,0.50534767,0.134050179,54
21466,259,948.78,0,0,0.827905759,0.22600349,69
21467,212,802.42,2,0.009345794,0.558399443,0.147529576,57
21468,123,468.67,0,0,12.66675676,3.324324324,43
21469,241,907.46,2,0.008230453,30.24866667,8.033333333,57
21470,326,1233.63,5,0.01510574,0.999700162,0.264181524,76
21471,491,1687.65,4,0.008080808,1.174425887,0.341684064,78
21472,119,446.25,0,0,0.333769634,0.089005236,29
21473,22,438.9,0,0,48.76666667,2.444444444,16
35916A,20,17,0,0,0.012454212,0.014652015,3
21476,31,463.45,0,0,0.329857651,0.022064057,14
21479,2345,8896.79,185,0.07312253,46.09735751,12.15025907,241
21481,2667,8367.37,88,0.031941924,30.64970696,9.769230769,240
84708B,48,232,0,0,0.745980707,0.154340836,11
85039A,440,578.34,0,0,2.536578947,1.929824561,24
21484,1422,5298.31,48,0.032653061,18.78833333,5.042553191,200
21485,3157,15001.59,20,0.006295247,44.25247788,9.312684366,362
21486,8,30,0,0,0.021276596,0.005673759,4
CRUK,-15,-6832.99,15,inf,-22.4032459,-0.049180328,1
21488,3,11.85,0,0,0.045057034,0.011406844,2
90012A,8,23.6,0,0,0.021052632,0.007136485,2
21494,1184,1558.84,2,0.001686341,12.47072,9.472,77
21495,5625,2282.5,25,0.004424779,18.70901639,46.10655738,100
85114C,443,706.95,0,0,2.719038462,1.703846154,34
21497,8175,3263.5,0,0,40.79375,102.1875,170
21498,10122,4142.24,50,0.004915454,20.7112,50.61,230
21499,6600,2684,225,0.032967033,31.95238095,78.57142857,171
21500,6225,2540.5,0,0,24.66504854,60.4368932,159
21503,725,288.5,1,0.00137741,2.364754098,5.942622951,22
21504,1812,732.96,0,0,45.81,113.25,73
21506,4368,1769.04,12,0.002739726,13.820625,34.125,164
21507,3085,1262.77,12,0.003874717,36.07914286,88.14285714,134
21508,2333,945.91,0,0,27.026,66.65714286,104
21509,3496,1408.64,0,0,0.996914367,2.474168436,137
90001C,2,8.5,0,0,0.223684211,0.052631579,2
47341B,45,56.25,0,0,0.170972644,0.136778116,11
90130A,1,2.95,0,0,0.005305755,0.001798561,1
21518,265,106.98,0,0,5.630526316,13.94736842,16
21519,3145,1290.66,36,0.011317196,1.009116497,2.458952306,99
85049C,1181,1450.1,0,0,4.618152866,3.761146497,160
21520,455,186.78,2,0.004376368,14.36769231,35,29
90120D,2,8.5,0,0,0.053459119,0.012578616,2
21523,3036,18752.62,5,0.001644196,44.02023474,7.126760563,198
21524,1618,11731.53,6,0.003694581,81.46895833,11.23611111,245
85019B,496,638,0,0,23.62962963,18.37037037,21
21527,434,3280.3,34,0.072649573,12.56819923,1.662835249,102
21528,165,1136.75,14,0.078212291,0.954450042,0.138539043,62
21530,693,640.35,61,0.080901857,0.56768617,0.614361702,63
21531,1449,3399.75,14,0.009569378,3.372767857,1.4375,140
21533,1257,5979.95,31,0.024068323,22.65132576,4.761363636,208
21534,305,1484.55,13,0.040880503,11.59804688,2.3828125,92
21535,2402,5683.2,30,0.012335526,24.28717949,10.26495726,200
21537,260,1082,55,0.174603175,5.201923077,1.25,51
21538,5,18.75,0,0,0.165929204,0.044247788,2
21539,916,4320.7,23,0.024494143,3.470441767,0.735742972,124
16202E,14,1.95,1,0.066666667,0.036111111,0.259259259,4
46118,189,160.65,0,0,1.396956522,1.643478261,12
21544,1763,1429.75,0,0,5.33488806,6.578358209,77
21547,72,212.4,0,0,0.162633997,0.055130168,13
46126A,48,60,0,0,0.042887777,0.034310222,5
90141D,3,14.85,0,0,0.026708633,0.005395683,1
21555,55,140.25,0,0,0.561,0.22,11
21556,803,1856.85,1,0.001243781,154.7375,66.91666667,38
21557,291,821.81,0,0,0.573489184,0.203070482,25
21558,1935,4596.75,4,0.002062919,148.2822581,62.41935484,166
21559,3672,8615.66,14,0.003798155,17.40537374,7.418181818,232
82494L,5785,16270.7,299,0.049145299,31.59359223,11.23300971,385
21561,1217,2843.28,2,0.001640689,17.99544304,7.702531646,114
21562,319,368.35,0,0,1.84175,1.595,20
21563,745,2104.59,0,0,1.562427617,0.553080921,83
21564,416,1206.84,3,0.007159905,3.679390244,1.268292683,54
90181A,1,8.95,0,0,0.016097122,0.001798561,1
90202A,0,0,6,1,0,0,1
71495B,160,58.56,0,0,0.043058824,0.117647059,4
21576,165,376.67,0,0,0.294273438,0.12890625,38
21577,536,1206,7,0.012891344,4.7109375,2.09375,93
21578,584,1314,2,0.003412969,1.039556962,0.462025316,68
21579,126,283.5,10,0.073529412,141.75,63,29
21580,90,202.5,0,0,1.557692308,0.692307692,21
21581,153,344.25,12,0.072727273,0.263995399,0.117331288,33
90176E,3,22.5,0,0,0.316901408,0.042253521,2
21584,1021,1680.65,1,0.000978474,1.18522567,0.720028209,114
21586,718,1658.1,13,0.017783858,1.200651702,0.519913106,56
21587,197,480.75,0,0,0.340474504,0.139518414,25
21588,1269,2952.45,1,0.000787402,2.085063559,0.896186441,95
90196B,4,51,0,0,3.923076923,0.307692308,4
21591,1072,1312.64,54,0.047957371,35.47675676,28.97297297,113
21592,1589,1931.53,0,0,10.97460227,9.028409091,140
90200A,26,110.5,0,0,0.665662651,0.156626506,14
84031A,65,343.77,20,0.235294118,0.289368687,0.054713805,29
84510E,20,25,0,0,0.017730496,0.014184397,7
71050,27,9.45,0,0,0.45,1.285714286,4
81952B,200,38,0,0,0.030944625,0.16286645,9
90185A,16,68,6,0.272727273,0.492753623,0.115942029,5
21609,761,2072.15,0,0,14.38993056,5.284722222,59
84795B,167,1249.65,0,0,1.267393509,0.169371197,33
21613,221,632.75,0,0,0.498620961,0.174152876,37
21614,48,141.6,0,0,5.9,2,7
21615,826,1172.5,0,0,3.882450331,2.735099338,84
21616,717,1011.25,0,0,7.778846154,5.515384615,80
21617,473,851.75,0,0,0.776435734,0.431175934,62
21618,303,473.75,0,0,1.584448161,1.013377926,48
21619,837,1161.25,0,0,4.608134921,3.321428571,93
21620,660,1012.5,0,0,40.5,26.4,86
21621,2480,20444.03,28,0.011164274,88.88708696,10.7826087,260
21622,342,1676.1,18,0.05,22.96027397,4.684931507,77
21623,3183,22071.03,4,0.001255099,84.88857692,12.24230769,134
21624,191,1113.45,5,0.025510204,12.65284091,2.170454545,73
21625,300,2070,0,0,16.96721311,2.459016393,96
21626,720,1404,22,0.029649596,4.3875,2.25,64
90059E,4,6.6,6,0.6,0.00472103,0.00286123,3
21627,38,568.1,0,0,2.367083333,0.158333333,14
21629,50,387.5,0,0,7.045454545,0.909090909,13
21630,52,443.4,1,0.018867925,0.325073314,0.038123167,13
21628,41,575.55,2,0.046511628,5.587864078,0.398058252,13
21632,60,237,0,0,0.18287037,0.046296296,5
21631,155,761.85,0,0,8.962941176,1.823529412,15
21633,86,515.7,1,0.011494253,0.513645418,0.085657371,13
21635,270,367.5,0,0,0.274663677,0.201793722,15
21636,888,682.2,0,0,1.375403226,1.790322581,57
21634,948,462.6,0,0,1.584246575,3.246575342,22
21638,232,487.2,0,0,0.353043478,0.168115942,23
90018A,16,68,1,0.058823529,2.615384615,0.615384615,8
21640,511,421.87,0,0,0.393168686,0.476234856,35
21641,1102,367.98,0,0,0.296758065,0.888709677,19
21642,2393,771.81,45,0.018457752,0.5937,1.840769231,79
21643,478,579.26,12,0.024489796,0.447305019,0.369111969,27
21644,190,237.5,25,0.11627907,1.224226804,0.979381443,30
21645,-24,-39.6,24,inf,-0.071223022,-0.043165468,1
21637,109,136.25,0,0,5.45,4.36,6
21647,116,243.6,1,0.008547009,0.174124375,0.082916369,21
21648,653,788.89,1,0.001529052,7.043660714,5.830357143,27
21650,2149,431.77,24,0.011044639,0.375125977,1.867072111,47
21651,131,201.75,0,0,2.1015625,1.364583333,9
21654,946,432.54,0,0,0.313434783,0.685507246,40
21655,0,0,36,1,0,0,1
79000,3799,2755.55,9,0.002363445,7.918247126,10.91666667,69
21657,28,194.6,0,0,0.135421016,0.019485038,11
21658,742,2757.78,31,0.040103493,26.51711538,7.134615385,83
21656,117,169.65,0,0,2.323972603,1.602739726,15
35910B,13,25.35,0,0,0.019132075,0.009811321,3
21661,3,17.85,0,0,0.168396226,0.028301887,3
21662,74,416.3,0,0,7.433928571,1.321428571,14
21664,97,346.47,0,0,0.245201699,0.068648266,15
21666,360,234,0,0,0.207446809,0.319148936,20
90129B,20,59,0,0,0.285024155,0.096618357,5
21668,4927,6086.56,84,0.016763121,49.88983607,40.3852459,168
21669,4846,6095.85,80,0.016240357,14.07817552,11.19168591,166
21670,3929,4923.57,69,0.017258629,3.983470874,3.178802589,157
21671,3808,4672.79,152,0.038383838,11.56631188,9.425742574,165
21672,4449,5459.29,59,0.013087844,36.88709459,30.06081081,157
21673,3874,4791.9,103,0.025898919,11.4638756,9.267942584,153
21667,0,0,2,1,0,0,1
21675,499,424.15,12,0.023483366,0.299964639,0.352899576,44
21676,211,191.05,0,0,0.143862952,0.158885542,21
21677,748,639.7,12,0.015789474,0.496276183,0.580294802,62
21678,104,88.4,0,0,0.062253521,0.073239437,16
21679,1023,864.87,0,0,0.639696746,0.756656805,65
35271S,19,3.61,0,0,0.002973641,0.015650741,2
21680,768,652.8,0,0,0.582857143,0.685714286,41
21682,173,861.36,3,0.017045455,2.919864407,0.586440678,42
POST,2882,63990.74,115,0.038371705,132.7608714,5.979253112,370
21683,291,858.45,0,0,0.656307339,0.222477064,38
21684,752,565.21,0,0,1.652660819,2.198830409,27
21686,32,1228.4,1,0.03030303,5.992195122,0.156097561,6
21681,2,19.9,0,0,0.197029703,0.01980198,2
21688,316,932.2,0,0,0.775540765,0.262895175,36
37479B,127,60.33,0,0,0.391753247,0.824675325,16
21690,24,90,0,0,0.789473684,0.210526316,6
21689,86,322.5,0,0,0.271693345,0.072451559,20
21692,17,63.75,0,0,0.045698925,0.01218638,7
21693,346,1020.7,0,0,0.8407743,0.285008237,38
21694,297,799.35,0,0,0.612059724,0.227411945,17
21695,283,834.85,0,0,0.714768836,0.242294521,35
21696,214,631.3,12,0.053097345,6.861956522,2.326086957,27
90179C,1,5.95,0,0,0.010701439,0.001798561,1
21698,237,105.31,0,0,0.094026786,0.211607143,19
21700,1216,1033.6,36,0.028753994,0.737758744,0.867951463,58
21703,9057,3340.64,86,0.009406103,3.426297436,9.289230769,166
21704,4937,3797.48,5,0.001011736,3.65493744,4.751684312,132
21705,561,942.05,20,0.034423408,3.723517787,2.217391304,70
21706,221,1094.98,0,0,6.403391813,1.292397661,53
21707,112,561.62,0,0,14.0405,2.8,42
21708,138,677.5,1,0.007194245,0.487059669,0.099209202,28
21709,87,430.06,0,0,0.356896266,0.07219917,30
21710,84,412.41,0,0,0.28799581,0.058659218,29
21711,86,420.1,0,0,2.456725146,0.502923977,22
21713,682,1409.45,16,0.022922636,7.04725,3.41,101
21714,1027,1283.75,20,0.019102197,1.068900916,0.855120733,102
21715,1139,2731.65,0,0,1.904916318,0.794281729,115
21716,1195,2893.67,8,0.006650042,12.52670996,5.173160173,111
21717,405,931.95,0,0,0.665203426,0.289079229,34
21718,1272,1592.42,1,0.000785546,6.893593074,5.506493506,105
21719,301,255.85,0,0,1.609119497,1.893081761,29
21720,57,48.45,0,0,0.034313031,0.040368272,8
21721,175,148.75,0,0,0.120347896,0.141585761,19
21722,64,54.4,1,0.015384615,0.342138365,0.402515723,14
79067,143,496.25,0,0,0.394789181,0.113762928,16
21724,371,315.35,0,0,4.6375,5.455882353,42
21723,370,314.5,0,0,5.241666667,6.166666667,28
21726,218,185.3,0,0,0.147767145,0.1738437,27
21725,274,232.9,0,0,1.893495935,2.227642276,26
21730,472,2191.13,13,0.026804124,7.231452145,1.557755776,79
21731,12304,18923.08,172,0.01378647,36.60170213,23.79883946,253
85186C,393,165.06,20,0.04842615,0.138473154,0.329697987,32
21733,7438,21737.26,54,0.007207688,44.81909278,15.33608247,374
21735,177,2169,33,0.157142857,1.564935065,0.127705628,61
85071D,359,204.81,0,0,2.409529412,4.223529412,56
21736,77,136.05,3,0.0375,3.40125,1.925,5
21738,45,132.75,0,0,2.458333333,0.833333333,17
21739,142,414.49,0,0,2.744966887,0.940397351,37
84952B,142,236.21,3,0.020689655,29.52625,17.75,10
21741,131,386.45,0,0,0.268554552,0.091035441,27
21742,173,1029.35,0,0,3.574131944,0.600694444,67
21743,266,727.1,9,0.032727273,242.3666667,88.66666667,29
21744,367,1128.09,0,0,8.115755396,2.64028777,66
21745,869,3194.17,4,0.004581901,79.85425,21.725,114
21746,2959,3502.95,15,0.005043712,3.167224231,2.675406872,122
90175D,3,26.85,0,0,0.018895144,0.002111189,2
21747,425,512.53,12,0.027459954,0.366354539,0.30378842,31
21749,1892,3628.2,8,0.004210526,2.944967532,1.535714286,80
21750,78,163.8,0,0,0.11551481,0.055007052,15
84031B,47,266.41,21,0.308823529,9.514642857,1.678571429,25
21754,2594,15268.68,11,0.004222649,99.14727273,16.84415584,358
21755,1911,11311.8,4,0.002088773,73.45324675,12.40909091,333
21756,766,4580.33,2,0.002604167,10.43355353,1.744874715,166
21757,6,29.7,0,0,0.54,0.109090909,3
21758,32,202.4,0,0,0.198237023,0.031341822,13
21761,9,269.55,0,0,53.91,1.8,9
21763,6,169.75,0,0,3.857954545,0.136363636,4
21769,11,607.65,0,0,2.293018868,0.041509434,2
21770,1481,6861.36,6,0.00403497,228.712,49.36666667,256
21773,920,693.52,0,0,0.496435218,0.658554044,50
21774,834,645.78,1,0.001197605,4.515944056,5.832167832,39
21775,280,310.16,3,0.010600707,2.584666667,2.333333333,34
21777,2,15.9,5,0.714285714,0.037857143,0.004761905,5
21781,117,1729.35,21,0.152173913,40.21744186,2.720930233,52
21784,49,487.55,2,0.039215686,15.2359375,1.53125,21
21785,411,267.95,0,0,2.413963964,3.702702703,3
21786,1655,597.57,22,0.013118664,1.783791045,4.940298507,56
21787,6991,5733.25,528,0.070222104,28.10416667,34.26960784,114
21788,1133,877.63,22,0.019047619,0.643895818,0.831254585,59
21789,755,637.73,20,0.025806452,0.474501488,0.561755952,54
21790,12639,9876.81,85,0.006680289,31.86067742,40.77096774,434
21791,6740,8040.13,36,0.005312869,23.10382184,19.36781609,324
21792,330,1384.7,1,0.003021148,1.05060698,0.250379363,58
21793,296,1240.44,0,0,8.674405594,2.06993007,57
21794,498,2052.62,3,0.005988024,12.00362573,2.912280702,79
46000P,17,72.25,0,0,1.165322581,0.274193548,5
17012B,455,422.55,0,0,4.062980769,4.375,33
21801,421,176.82,36,0.078774617,0.127117182,0.302659957,22
21802,999,419.58,1,0.001,0.299486081,0.713062099,45
21803,1132,475.44,0,0,0.333876404,0.79494382,45
21804,174,641.7,0,0,3.012676056,0.816901408,36
84925D,15,38.25,0,0,12.75,5,8
21807,415,174.3,0,0,0.422033898,1.004842615,24
21808,98,367.5,0,0,0.267662054,0.071376548,20
21809,1826,982.43,0,0,51.70684211,96.10526316,69
21810,4838,2124.2,48,0.009823987,11.23915344,25.5978836,118
21811,4284,2162.86,48,0.011080332,36.04766667,71.4,119
85199L,853,551.57,12,0.013872832,7.660694444,11.84722222,51
21813,242,1147.5,7,0.02811245,27.98780488,5.902439024,37
21814,75,108.75,0,0,2.939189189,2.027027027,11
21815,132,191.4,0,0,5.468571429,3.771428571,15
21816,34,49.3,0,0,1.332432432,0.918918919,6
21817,908,408.86,0,0,0.287524613,0.638537271,48
21818,2615,1245.61,0,0,1.019320786,2.139934534,107
79163,1507,616.71,10,0.006591958,0.468980989,1.146007605,25
79164,1669,695.01,3,0.001794258,0.492914894,1.183687943,12
21820,247,914.84,30,0.108303249,0.727217806,0.196343402,47
21821,211,780.45,12,0.053811659,0.620389507,0.16772655,35
21823,1196,687.98,0,0,40.46941176,70.35294118,61
21824,1426,663.2,24,0.016551724,39.01176471,83.88235294,63
21819,2339,1000.89,0,0,8.628362069,20.1637931,83
21826,93,116.25,0,0,19.375,15.5,16
21822,545,509.01,2,0.003656307,0.444162304,0.47556719,43
21828,295,368.75,0,0,33.52272727,26.81818182,50
21829,6354,1310.25,108,0.016713092,131.025,635.4,104
21830,2551,1073.47,48,0.018468642,153.3528571,364.4285714,63
21827,6,7.5,0,0,0.027985075,0.02238806,3
21832,777,1291.89,0,0,7.644319527,4.597633136,78
21833,2526,4105.74,29,0.011350294,57.02416667,35.08333333,85
16169E,4162,1724.04,25,0.005970862,43.101,104.05,130
21836,3,11.25,0,0,0.065028902,0.01734104,2
21839,1,5.45,0,0,0.009802158,0.001798561,1
21841,73,310.25,0,0,0.302682927,0.071219512,19
21843,1420,14739.6,321,0.184376795,11.2258949,1.081492765,259
21844,1792,4907.6,20,0.011037528,53.34347826,19.47826087,99
35598B,554,433.7,0,0,4.13047619,5.276190476,20
21845,1855,1645.45,52,0.02726796,1.334509327,1.504460665,64
21846,58,296.32,12,0.171428571,0.206063978,0.040333797,12
21847,9,44.55,0,0,0.536746988,0.108433735,5
21849,49,245.89,0,0,49.178,9.8,15
21850,22,108.9,36,0.620689655,0.087822581,0.017741935,11
21851,26,138.72,0,0,2.433684211,0.456140351,12
84032B,305,954.01,66,0.177897574,0.685844716,0.219266715,91
90201A,43,126.85,4,0.085106383,0.868835616,0.294520548,11
47594A,43,83.85,9,0.173076923,0.8385,0.43,28
21864,539,1063.02,20,0.035778175,0.918772688,0.465859983,64
21865,221,459.18,0,0,0.346550943,0.166792453,52
21866,519,646.75,0,0,4.399659864,3.530612245,77
21867,258,322.64,0,0,1.295742972,1.036144578,54
46000R,99,143.55,0,0,0.751570681,0.518324607,21
21868,2259,2820.99,85,0.036262799,1.96584669,1.574216028,153
21870,1331,1636.39,26,0.019159912,9.625823529,7.829411765,97
21871,4472,5243.76,673,0.130806608,10.36316206,8.837944664,135
21872,1216,1302.44,4,0.003278689,9.303142857,8.685714286,79
21873,1486,1638.98,91,0.057704502,10.92653333,9.906666667,60
21874,2764,3594.95,22,0.007896626,87.68170732,67.41463415,110
21875,1909,2140.61,28,0.014455343,8.772991803,7.823770492,80
21876,3457,3910.81,38,0.010872675,14.98394636,13.24521073,136
21877,4223,5448.43,1052,0.19943128,4.184662058,3.243471582,173
21878,2383,1961.85,13,0.00542571,7.37537594,8.958646617,121
21879,1013,294.13,0,0,0.211300287,0.727729885,50
21880,1430,651.2,12,0.008321775,2.657959184,5.836734694,83
71406C,138,57.96,0,0,0.187572816,0.446601942,13
21881,962,306.12,0,0,0.730596659,2.295942721,37
21883,1353,571.77,1,0.000738552,1.5166313,3.588859416,81
21882,600,191.28,0,0,1.506141732,4.724409449,35
21884,1005,311.01,0,0,0.216129256,0.698401668,42
71038,234,1217.7,5,0.020920502,0.893396919,0.171680117,34
84798A,2,5.1,12,0.857142857,0.283333333,0.111111111,4
21888,1545,5695.71,7,0.004510309,142.39275,38.625,211
21889,5466,6819.9,26,0.004734159,19.31983003,15.48441926,321
21890,1041,3149.97,4,0.003827751,56.24946429,18.58928571,137
21891,7320,9215.3,43,0.005840011,368.612,292.8,252
21892,2717,3400.82,13,0.004761905,18.58371585,14.84699454,230
21894,471,604.48,0,0,0.514013605,0.400510204,55
21895,1,4.25,0,0,0.007643885,0.001798561,1
21896,944,2148.75,5,0.005268704,134.296875,59,80
21897,402,1250.82,0,0,1.210861568,0.389157793,1
21898,445,1423.03,0,0,1.027458484,0.321299639,6
21899,2497,1560.91,43,0.016929134,65.03791667,104.0416667,148
21900,3019,1918.83,5,0.001653439,1.412982327,2.223122239,166
71053,1587,5722.89,39,0.02398524,30.93454054,8.578378378,147
21902,1875,1150.73,8,0.00424854,47.94708333,78.125,114
21901,1682,1099.3,9,0.005322295,0.858157689,1.31303669,142
21903,1055,2209.06,13,0.012172285,17.9598374,8.577235772,110
21905,613,650.53,0,0,3.696193182,3.482954545,84
21906,462,3079.06,17,0.035490605,38.97544304,5.848101266,70
21907,2205,4568.56,13,0.005861136,65.26514286,31.5,204
21908,3387,6689.39,26,0.007617931,5.029616541,2.546616541,214
37444A,49,31.91,0,0,0.220068966,0.337931034,9
21904,51,107.1,0,0,0.495833333,0.236111111,21
21911,93,153.45,12,0.114285714,0.111115134,0.067342505,18
21912,1295,4532.74,0,0,9.603262712,2.743644068,191
21913,297,1112.53,3,0.01,4.50417004,1.20242915,70
21914,6950,8598.27,36,0.005153163,25.21486804,20.38123167,284
21915,19790,22525.48,63,0.003173324,190.8938983,167.7118644,349
21916,4278,1734.2,24,0.005578801,14.09918699,34.7804878,151
21917,4020,1621.74,13,0.003223407,1.233262357,3.057034221,128
M,2389,-58418.23,3971,0.624371069,-42.89150514,1.754038179,272
21918,6913,2770.65,16,0.002309136,6.892164179,17.19651741,185
37491D,2,3.3,0,0,0.005935252,0.003597122,1
21922,753,5625.71,0,0,74.0225,9.907894737,110
21925,393,491.25,6,0.015037594,0.387726914,0.310181531,37
21926,392,482.4,14,0.034482759,3.173684211,2.578947368,35
84625C,390,436.5,49,0.111617312,12.47142857,11.14285714,20
21928,9146,17035.59,268,0.028468239,131.043,70.35384615,262
21929,9483,17697.89,222,0.022874807,123.7614685,66.31468531,306
