,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
12689,12474,16303,12518,14646,12362,0.19393827750165685,0.2167606751013029,0.19544171758001488,0.20634909947007912,0.1875102303469464
12691,12488,18269,12431,12483,12681,0.15614712744853407,0.1929912468621214,0.27904086510848736,0.18625449608950573,0.18556626449135127
12697,12619,15827,14948,12507,17844,0.18456817486257926,0.184131573413453,0.19035417820357536,0.25932519953799316,0.18162087398239915
12704,13590,12831,18061,16610,16200,0.21963764796851445,0.1989272952182187,0.1911434973201093,0.2097189817728577,0.1805725777202999
12705,14646,12474,12472,12681,12451,0.20617105737226987,0.20282473538488774,0.19427409089691217,0.19962276981500013,0.1971073465309301
12708,15462,12480,13520,12878,12472,0.19316268967386085,0.18999967536847098,0.22034982189999777,0.1885666904864125,0.20792112257125786
12709,17083,12437,17519,15738,12599,0.17169036853575503,0.18455316534236677,0.2212713112709902,0.23508784149288306,0.18739731335800505
12712,14082,16511,14145,12815,12917,0.1936896879600594,0.20689096206972335,0.193540742248351,0.18492688347629782,0.2209517242455684
12714,12379,12853,12670,12766,14130,0.19564377202897687,0.19512383093139773,0.22650738289605274,0.1843294029305485,0.19839561121302413
12720,15433,13626,16552,14981,13726,0.20494936732346963,0.20903070234172302,0.2024231552771353,0.18902883713296914,0.1945679379247028
12721,13813,16418,12579,16644,15521,0.19333209819961883,0.1904321516927176,0.196295363855389,0.20077871179680515,0.21916167445546939
12723,16681,15028,17306,14030,17874,0.2214590924278954,0.19221819314964733,0.20171399371777035,0.18734428495898006,0.19726443574570682
12726,18013,16379,12390,14082,12694,0.23614507539462415,0.18733371797142598,0.18754201854771435,0.19295357900217736,0.196025609084058
12727,15412,18109,14898,14064,13784,0.2002290051619513,0.20389210501717236,0.20031614709317877,0.19494081458717352,0.2006219281405241
12731,14233,13525,16387,13321,18144,0.20152283743051916,0.20522396788683833,0.18794447511448273,0.1921768509376551,0.21313186863050465
12744,16401,17498,16432,18118,14518,0.20943137099907705,0.20040171956951947,0.19598203428570996,0.19610420718383173,0.1980806679618617
12747,16849,13823,13120,13514,14757,0.19053593549478556,0.1970901943204875,0.19630096245984138,0.2059174975727174,0.21015541015216824
12748,17042,16531,16399,14446,14456,0.18095111468851496,0.20151259853385622,0.1804320222770385,0.21965325870148414,0.21745100579910615
12749,15069,17764,13487,17554,14508,0.18629552916499845,0.2065999834129013,0.18875975673533746,0.21694474200073552,0.20139998868602732
12753,14981,13700,12763,14077,15855,0.16739607755635796,0.23002918306268558,0.19832004151687044,0.17282908187370902,0.231425615990377
12757,13534,18177,16523,16161,14810,0.18600684076242222,0.18829529783985563,0.2189222576334352,0.18670651846688288,0.2200690852974041
12759,17334,14082,12390,14291,16511,0.2187020439949262,0.21007333817246795,0.18443135050702897,0.19623057815836156,0.19056268916721533
12766,14130,16869,16643,16495,14162,0.20910910106149244,0.20328577658534275,0.21348003467123372,0.18167498518871172,0.1924501024932194
12775,14507,16081,16175,14487,14689,0.1844308738147974,0.2262928780929306,0.1829380409682904,0.22447647558150002,0.18186173154248167
12778,17601,17795,17864,16113,13755,0.19559382693142782,0.1959498082192547,0.20242939423784342,0.21346966008038062,0.1925573105310935
12779,12665,12668,13003,13249,12679,0.19310012158118756,0.1998405663817632,0.2104175198854735,0.1902072745619805,0.20643451758959513
12781,16715,13972,14682,18053,15744,0.16787666847311347,0.18751240678634545,0.15912063626551404,0.1672490159439989,0.3182412725310281
12783,15267,15046,14488,15837,15661,0.20927399389548607,0.1868938367660071,0.2421904649195475,0.18871384023257307,0.17292786418638628
12787,17967,18032,16909,18008,12576,0.16690494233621872,0.16563568481060126,0.2629559113760006,0.20374644775917503,0.20075701371800436
12794,16592,16174,14889,12528,14338,0.21854773574899755,0.18124753319635,0.17889457676841403,0.24719191886863065,0.17411823541760774
12798,14248,16141,17278,14206,15346,0.1922122792345249,0.19932280612103964,0.19966779117460323,0.21226492779184755,0.1965321956779847
12808,16612,12757,17974,12785,12373,0.16151622844257485,0.162137235477268,0.2659964994554495,0.21375901004232342,0.1965910265823843
12820,13650,18251,12348,13356,12363,0.18060304709152367,0.2837096834639547,0.17579285505613304,0.18548798478597664,0.17440642960241182
12826,13178,13722,17160,13115,15764,0.20128263022093482,0.20855968962576257,0.19876239638525237,0.20604160662156848,0.18535367714648163
12830,14776,15263,16611,16966,14165,0.1800635374797258,0.18675132887818993,0.20963560932680397,0.22491090271335412,0.19863862160192627
12832,17410,13135,17934,17186,16432,0.2051492143060422,0.19977599330297166,0.1983580382854579,0.1997759933029717,0.1969407608025565
12838,15695,15028,17306,16574,17874,0.19652181509696112,0.20031607456591022,0.20519685939761054,0.20639602350892472,0.19156922743059326
12839,13571,15232,16458,15005,13461,0.19192382322593143,0.18915016496467912,0.18819547942547704,0.22757593117791505,0.2031546012059972
12841,14828,17187,13414,16881,12864,0.1888682743523825,0.19846675522001545,0.20945135114341024,0.20959590116260216,0.1936177181215896
12844,14440,14512,17848,13514,15921,0.2138547059441972,0.18486826834249814,0.203732163276417,0.18049104656307946,0.21705381587380837
12849,16159,14012,16494,18222,15624,0.22042746586502415,0.19468006907128582,0.19378177192300594,0.1899339494053646,0.20117674373531952
12856,17970,18283,17250,18269,12700,0.20308492781267826,0.21932392750958793,0.1904168855406762,0.19123870609058397,0.19593555304647364
12863,15638,15856,0,0,0,0.9472753458649698,0.05272465413503032,0.0,0.0,0.0
12865,14178,17567,16112,16011,17871,0.169511130964346,0.20971682953242027,0.25387956068688816,0.17205511906260687,0.1948373597537389
12867,13030,18069,15203,16933,14379,0.19600734702031788,0.19244175611816797,0.19271546082503743,0.19195330288338813,0.2268821331530886
12876,12399,18217,16745,13027,18146,0.22251665863400552,0.20185809553281783,0.18854981459476391,0.19155247278637222,0.19552295845204062
12877,18094,13414,16881,12590,13207,0.18417236928136999,0.1983473139667302,0.19888116908610856,0.2126763206745438,0.20592282699124737
12878,14639,14897,15462,14700,17858,0.17762479356065225,0.19616450015478554,0.2167244221769808,0.2335339292165457,0.17595235489103578
12879,13059,13144,15206,15658,14803,0.1854201727698389,0.17896812016830052,0.24629821241350333,0.17545134730667422,0.21386214734168305
12883,16424,17268,16342,16774,13666,0.17827025590790246,0.18467523006626982,0.18401160913607262,0.21419630357520697,0.23884660131454824
12895,16053,14205,13728,12736,18241,0.2032757777752116,0.21150162006635603,0.1904634935776305,0.19995817970291802,0.19480092887788386
12901,15119,12641,15687,12719,13728,0.21823260026240682,0.23214721752158976,0.18351593687108708,0.16352757591329517,0.20257666943162117
12904,12422,17580,12556,13133,16249,0.18558721974184136,0.2723670168922449,0.16254503547776522,0.2072995435448766,0.17220118434327195
12906,17306,16900,17874,16681,15028,0.21576217298867545,0.17817251560206523,0.2123035507737055,0.19818720014974422,0.19557456048580968
12909,13239,14243,13740,18272,13736,0.23578971193342543,0.17960339244197768,0.18620313513735656,0.21078121211129683,0.1876225483759435
12910,12450,18016,14467,16729,14054,0.19805892112841486,0.1817715362663018,0.1793070173658406,0.22283829430893004,0.21802423093051265
12913,17849,16148,15668,18113,14090,0.20129920199359658,0.19967519950160081,0.19967519950160081,0.19967519950160081,0.19967519950160081
12919,15121,14259,18136,16126,16883,0.21077275444889698,0.18772011093491026,0.1909048244998899,0.22464786119706914,0.18595444891923374
12921,15615,16809,14276,15719,17511,0.1930254620131137,0.19653738159456383,0.19110421805042374,0.21714187637823684,0.20219106196366174
12928,18226,17160,17594,18177,17068,0.20886494028656444,0.19751279812111733,0.20096265632412122,0.1994464859360153,0.1932131193321816
12931,14834,16432,17186,13135,14711,0.18944589292781497,0.19429106240970268,0.19708814886574844,0.19708814886574844,0.22208674693098548
12933,13308,16754,16948,13092,16629,0.19705684427118658,0.1804333620162971,0.1980513575899371,0.18309587599280247,0.24136256012977678
12935,14222,16938,13510,12561,15061,0.20736674380877,0.19817968722337742,0.20137081833264564,0.1992374119328009,0.19384533870240614
12936,15549,14023,13127,16734,14163,0.18990841008548476,0.22162578981880673,0.18821720975925357,0.2180523703834775,0.18219621995297738
12937,17616,12871,14548,13561,13831,0.2097790016085392,0.18968489877927336,0.19901383510773304,0.20070364758657744,0.2008186169178769
12940,14544,16978,17732,13260,17742,0.1867766123223863,0.1869277519063816,0.20711323899584244,0.22181239609596592,0.1973700006794237
12944,14262,12519,16358,12414,13108,0.18369325724691907,0.1848854350794291,0.2234880089327588,0.20063520641437446,0.20729809232651863
12948,17444,13308,16754,16464,15358,0.21280547808372272,0.1968404839111325,0.19429628277923508,0.19203433052216587,0.2040234247037438
12949,14959,16735,14852,17287,13408,0.2119834168246761,0.21090766109145645,0.1879649571696942,0.19208669121862287,0.19705727369555037
12952,13427,15739,13602,12388,13877,0.21699104301463545,0.2102896467102035,0.20136350479794513,0.19326993294788844,0.17808587252932748
12955,13217,16093,13804,13518,15897,0.2264468600051385,0.23039298803585975,0.17487435992902156,0.17348169897200502,0.19480409305797527
12957,16992,13317,16620,13226,15415,0.20803809324298028,0.19301972410110707,0.21234715437538657,0.18995562070079233,0.19663940757973375
12963,14067,13434,16217,18215,15671,0.23881039259390965,0.1872411495499977,0.20410163487633312,0.17650946804819334,0.19333735493156617
12971,17969,13946,17995,13494,14828,0.17097406708386348,0.20166597641317024,0.2433161557575335,0.20187900885940008,0.18216479188603266
12981,15075,15300,13247,17415,13754,0.23515714004519392,0.1859529630391826,0.18576237110438557,0.19453979821892134,0.19858772759231666
12989,17572,17045,14782,14805,16665,0.19585273681453788,0.1927370426382025,0.21085559255797665,0.194026711251816,0.20652791673746693
12990,14482,13629,16456,14607,13070,0.2038865211921706,0.21403086845323088,0.1942283676997111,0.1945293852769171,0.19332485737797037
12991,16432,13135,16401,17186,18118,0.20300275317529598,0.2059252563743843,0.1944849629565365,0.2059252563743843,0.190661771119399
12993,17674,17376,17682,17353,13108,0.2623389059417156,0.1754506321367026,0.20296663776493049,0.1838962165445848,0.17534760761206647
12997,15712,12871,18198,16013,18220,0.20391167895906387,0.2140535758949969,0.19927750195943877,0.18641131147368567,0.19634593171281486
13001,15712,18198,14964,15705,15361,0.18879473377109693,0.2073580330198882,0.20463110076125093,0.2034069803948934,0.1958091520528705
13004,17049,14911,15005,18283,14159,0.1919740996833986,0.2092556573022774,0.20777210034000826,0.19709213976779053,0.1939060029065252
13012,13186,14408,13781,13151,13183,0.19749208680144723,0.20425987635914788,0.2119647411533703,0.18876264758036684,0.1975206481056676
13013,12738,15826,12736,13338,16214,0.188837921217387,0.21223727293827974,0.20489888604291104,0.18953754165975983,0.20448837814166249
13014,13639,17110,16171,15063,14259,0.2009114113139861,0.16218967808930002,0.21274273063894417,0.2247290757765384,0.19942710418123116
13015,16763,12738,15687,18241,16834,0.19132049634455053,0.22213461281132496,0.19123341057365248,0.20172714045045254,0.19358433982001938
13018,17758,17512,14682,13720,17058,0.20764105550153975,0.20261217641627458,0.20328996373176747,0.19636107310976472,0.19009573124065346
13021,14844,13238,14001,14482,16086,0.20784292092400244,0.19749496407013775,0.19844717063897127,0.19904485789518325,0.1971700864717053
13026,13082,16881,16377,17414,13414,0.20957124890201986,0.19308633533037578,0.20183796725140307,0.20293641327965442,0.19256803523654686
13029,17068,12457,15216,17031,14744,0.2277922803373052,0.16237753964867743,0.21573446025651266,0.1991598210959193,0.19493589866158537
13030,13192,12723,12867,14379,16933,0.1691227590587765,0.17130010720249203,0.21020048939456493,0.19034336853694567,0.2590332758072209
13032,17519,13216,18041,17877,13502,0.18796852913772066,0.2055137400770972,0.2206091210519108,0.20064128134568554,0.18526732838758567
13034,17504,13171,15822,17236,13479,0.17347379233012225,0.27140448577939286,0.21802673594578198,0.16800330049027112,0.16909168545443173
13035,13748,18086,15070,16671,13211,0.2000087029512727,0.18907089169163324,0.2374447750314239,0.175404457483753,0.19807117284191708
13046,17742,13525,18144,13321,14233,0.20524029502562183,0.20144911977131127,0.20909276148434872,0.1886419888497632,0.19557583486895513
13047,13381,15236,16614,13044,16447,0.19218509737683775,0.18888843523490614,0.19819173916310698,0.19927650805572072,0.22145822016942843
13048,13534,16748,17594,14680,16458,0.21305156468844771,0.19787514913346899,0.1899852731279955,0.2153017693159847,0.18378624373410296
13050,14898,14064,13784,15412,18109,0.20210324533062043,0.20777788414948933,0.19347364590864655,0.19386146005464844,0.2027837645565952
13058,17152,17079,15252,14421,13456,0.29315651872770493,0.19201039200358105,0.16794633543371515,0.19662618851625266,0.15026056531874615
13064,14676,14549,17464,16422,15860,0.19003323002071085,0.20228498204954892,0.21290516399070658,0.1989820328091511,0.19579459112988246
13068,16990,14448,13228,14705,14607,0.25030499006646834,0.17788401063185005,0.17699235584083117,0.25030499006646834,0.1445136533943821
13069,15087,15847,13316,13062,15118,0.19669888222932405,0.20084448162259538,0.20024855892792784,0.2008019668814342,0.20140611033871855
13078,12931,16432,16709,14690,14711,0.21579968228588367,0.18623573425347678,0.19083327631627292,0.20705733967158169,0.20007396747278494
13079,18099,13667,17694,15019,15287,0.09652271161676071,0.09628323381026477,0.12698673031234675,0.21479702938778344,0.46541029487284435
13081,15518,12937,16072,12947,15981,0.20785605606618845,0.19260526915680298,0.20034580228110518,0.20553234428659092,0.19366052820931257
13089,15024,16184,14959,13884,12956,0.21291179875834965,0.18910420396356784,0.18935440797160466,0.21859114318460993,0.19003844612186804
13090,14248,15149,18198,17929,16163,0.23666645523991886,0.1965711976622854,0.1710669700174564,0.22180762309700078,0.17388775398333853
13094,14117,16389,13967,17556,14377,0.20004216689708604,0.19706779395050042,0.2092136846462351,0.19391147704230968,0.19976487746386873
13097,17708,16672,15689,13745,12464,0.18894015983720563,0.23313071687770923,0.212571066012568,0.1818505052087438,0.18350755206377337
13098,16523,12921,16180,14188,17581,0.2003294540855206,0.19437132079813657,0.20321852026604614,0.20727406818826202,0.19480663666203457
13102,17186,16681,14057,13135,17017,0.18796311744890354,0.19348123787593857,0.23827043708849302,0.18796311744890354,0.1923220901377613
13104,12888,13750,16210,17925,16097,0.1962167594563823,0.20142879159538268,0.20280433610012039,0.20283312694139013,0.1967169859067245
13107,13666,15347,16317,16774,14143,0.21755421249061158,0.22025307131310765,0.17990683328590565,0.19409051958501197,0.1881953633253631
13109,12891,12497,17463,12561,14442,0.23702179136953253,0.22168146522971052,0.17091360129021108,0.18892654778497783,0.18145659432556796
